27/09/2013;GBPCAD;-0.46;0.096
27/09/2013;GBPCHF;0.052;-0.371
27/09/2013;GBPJPY;0.048;-0.308
27/09/2013;GBPNZD;-1.258;0.565
27/09/2013;GBPSEK;-2.576;0.028
27/09/2013;GBPUSD;-0.026;-0.282
27/09/2013;GOLD;-5.9;-1.9
27/09/2013;NZDCAD;0.154;-0.486
27/09/2013;NZDCHF;0.31;-0.559
27/09/2013;NZDJPY;0.355;-0.672
27/09/2013;NZDSGD;0.455;-0.858
27/09/2013;NZDUSD;0.345;-0.62
27/09/2013;SILVER;-1.3;-0.4
27/09/2013;USDCAD;-0.358;0.014
27/09/2013;USDCHF;-0.053;-0.123
27/09/2013;USDCZK;-2.104;-0.216
27/09/2013;USDDKK;-0.322;-0.904
27/09/2013;USDHUF;-1.846;1.353
27/09/2013;USDJPY;-0.063;-0.156
27/09/2013;USDNOK;-2.829;1.165
27/09/2013;USDRUB;-72.8;39.2
27/09/2013;USDSEK;-2.05;0.98
27/09/2013;USDSGD;-0.077;-0.202
01/11/2013;AUDCAD;0.096;-0.453
01/11/2013;AUDCHF;0.333;-0.645
01/11/2013;AUDJPY;0.344;-0.681
01/11/2013;AUDNZD;-0.175;0.016
01/11/2013;AUDUSD;0.514;-0.672
01/11/2013;CADJPY;0.126;-0.388
01/11/2013;CHFJPY;-0.168;-0.132
01/11/2013;EURAUD;-1.013;0.499
01/11/2013;EURCAD;-0.473;0.199
01/11/2013;EURCHF;-0.092;-0.147
01/11/2013;EURCZK;-0.187;-0.244
01/11/2013;EURDKK;-0.766;-1.305
01/11/2013;EURGBP;-0.143;0.002
01/11/2013;EURJPY;-0.085;-0.137
01/11/2013;EURNOK;-3.707;0.804
01/11/2013;EURNZD;-1.184;0.821
01/11/2013;EURRUB;-100.1;53.9
01/11/2013;EURSEK;-3.571;1.125
01/11/2013;EURSGD;-0.41;-0.103
01/11/2013;EURUSD;-0.116;-0.109
01/11/2013;EURZAR;-23.185;18.252
01/11/2013;GBPAUD;-1.037;0.438
01/11/2013;GBPCAD;-0.501;0.137
01/11/2013;GBPCHF;0.056;-0.374
01/11/2013;GBPJPY;0.034;-0.292
01/11/2013;GBPNZD;-1.214;0.528
01/11/2013;GBPSEK;-2.706;0.142
01/11/2013;GBPUSD;-0.044;-0.262
01/11/2013;GOLD;-5.9;-1.9
01/11/2013;NZDCAD;0.12;-0.455
01/11/2013;NZDCHF;0.301;-0.552
01/11/2013;NZDJPY;0.335;-0.651
01/11/2013;NZDSGD;0.437;-0.836
01/11/2013;NZDUSD;0.322;-0.598
01/11/2013;SILVER;-1.3;-0.4
01/11/2013;USDCAD;-0.376;0.029
01/11/2013;USDCHF;-0.04;-0.136
01/11/2013;USDCZK;-2.096;-0.239
01/11/2013;USDDKK;-0.245;-0.981
01/11/2013;USDHUF;-1.765;1.278
01/11/2013;USDJPY;-0.06;-0.158
01/11/2013;USDNOK;-2.725;1.074
01/11/2013;USDRUB;-74.1;39.9
01/11/2013;USDSEK;-2.08;0.995
01/11/2013;USDSGD;-0.059;-0.217
29/11/2013;AUDCAD;0.091;-0.439
29/11/2013;AUDCHF;0.322;-0.619
29/11/2013;AUDJPY;0.342;-0.678
29/11/2013;AUDNZD;-0.18;0.025
29/11/2013;AUDUSD;0.506;-0.658
29/11/2013;CADJPY;0.129;-0.397
29/11/2013;CHFJPY;-0.186;-0.129
29/11/2013;EURAUD;-1.026;0.486
29/11/2013;EURCAD;-0.452;0.172
29/11/2013;EURCHF;-0.055;-0.184
29/11/2013;EURCZK;-0.099;-0.357
29/11/2013;EURDKK;-0.622;-1.45
29/11/2013;EURGBP;-0.123;-0.016
29/11/2013;EURJPY;-0.058;-0.174
29/11/2013;EURNOK;-3.707;0.695
29/11/2013;EURNZD;-1.184;0.813
29/11/2013;EURRUB;-97.5;52.5
29/11/2013;EURSEK;-3.194;0.718
29/11/2013;EURSGD;-0.408;-0.114
29/11/2013;EURUSD;-0.064;-0.163
29/11/2013;EURZAR;-23.511;18.501
29/11/2013;GBPAUD;-1.101;0.462
29/11/2013;GBPCAD;-0.521;0.142
29/11/2013;GBPCHF;0.069;-0.392
29/11/2013;GBPJPY;0.037;-0.312
29/11/2013;GBPNZD;-1.275;0.56
29/11/2013;GBPSEK;-2.522;-0.117
29/11/2013;GBPUSD;-0.018;-0.296
29/11/2013;GOLD;-5.9;-1.9
29/11/2013;NZDCAD;0.124;-0.46
29/11/2013;NZDCHF;0.304;-0.549
29/11/2013;NZDJPY;0.347;-0.671
29/11/2013;NZDSGD;0.423;-0.82
29/11/2013;NZDUSD;0.335;-0.606
29/11/2013;SILVER;-1.3;-0.4
29/11/2013;USDCAD;-0.4;0.047
29/11/2013;USDCHF;-0.048;-0.128
29/11/2013;USDCZK;-2.212;-0.246
29/11/2013;USDDKK;-0.35;-0.867
29/11/2013;USDHUF;-1.799;1.308
29/11/2013;USDJPY;-0.08;-0.148
29/11/2013;USDNOK;-2.944;1.242
29/11/2013;USDRUB;-76.7;41.3
29/11/2013;USDSEK;-2.036;0.945
29/11/2013;USDSGD;-0.101;-0.178
27/12/2013;AUDCAD;0.098;-0.44
27/12/2013;AUDCHF;0.287;-0.573
27/12/2013;AUDJPY;0.322;-0.659
27/12/2013;AUDNZD;-0.206;0.054
27/12/2013;AUDUSD;0.463;-0.612
27/12/2013;CADJPY;0.101;-0.374
27/12/2013;CHFJPY;-0.187;-0.141
27/12/2013;EURAUD;-1.05;0.49
27/12/2013;EURCAD;-0.437;0.151
27/12/2013;EURCHF;-0.078;-0.16
27/12/2013;EURCZK;-0.145;-0.313
27/12/2013;EURDKK;-0.684;-1.388
27/12/2013;EURGBP;-0.13;-0.009
27/12/2013;EURJPY;-0.08;-0.161
27/12/2013;EURNOK;-3.799;0.75
27/12/2013;EURNZD;-1.229;0.854
27/12/2013;EURRUB;-104;56
27/12/2013;EURSEK;-2.965;0.473
27/12/2013;EURSGD;-0.413;-0.122
27/12/2013;EURUSD;-0.104;-0.127
27/12/2013;EURZAR;-24.648;19.455
27/12/2013;GBPAUD;-1.106;0.446
27/12/2013;GBPCAD;-0.486;0.101
27/12/2013;GBPCHF;0.052;-0.373
27/12/2013;GBPJPY;0.028;-0.313
27/12/2013;GBPNZD;-1.304;0.586
27/12/2013;GBPSEK;-2.144;-0.499
27/12/2013;GBPUSD;-0.05;-0.267
27/12/2013;GOLD;-5.9;-1.9
27/12/2013;NZDCAD;0.157;-0.496
27/12/2013;NZDCHF;0.3;-0.541
27/12/2013;NZDJPY;0.362;-0.695
27/12/2013;NZDSGD;0.452;-0.854
27/12/2013;NZDUSD;0.329;-0.602
27/12/2013;SILVER;-1.3;-0.4
27/12/2013;USDCAD;-0.355;0
27/12/2013;USDCHF;-0.039;-0.133
27/12/2013;USDCZK;-2.165;-0.265
27/12/2013;USDDKK;-0.24;-0.96
27/12/2013;USDHUF;-1.578;1.102
27/12/2013;USDJPY;-0.067;-0.166
27/12/2013;USDNOK;-2.801;1.103
27/12/2013;USDRUB;-74.1;39.9
27/12/2013;USDSEK;-1.659;0.577
27/12/2013;USDSGD;-0.063;-0.218
31/01/2014;AUDCAD;0.163;-0.515
31/01/2014;AUDCHF;0.342;-0.626
31/01/2014;AUDJPY;0.372;-0.695
31/01/2014;AUDNZD;-0.08;-0.069
31/01/2014;AUDUSD;0.519;-0.664
31/01/2014;CADJPY;0.102;-0.356
31/01/2014;CHFJPY;-0.176;-0.138
31/01/2014;EURAUD;-1.137;0.577
31/01/2014;EURCAD;-0.437;0.143
31/01/2014;EURCHF;-0.061;-0.177
31/01/2014;EURCZK;-0.114;-0.343
31/01/2014;EURDKK;-0.58;-1.492
31/01/2014;EURGBP;-0.119;-0.018
31/01/2014;EURJPY;-0.054;-0.177
31/01/2014;EURNOK;-3.704;0.637
31/01/2014;EURNZD;-1.113;0.744
31/01/2014;EURRUB;-106.6;57.4
31/01/2014;EURSEK;-2.632;0.172
31/01/2014;EURSGD;-0.384;-0.144
31/01/2014;EURUSD;-0.075;-0.15
31/01/2014;EURZAR;-25.594;20.067
31/01/2014;GBPAUD;-1.25;0.578
31/01/2014;GBPCAD;-0.514;0.111
31/01/2014;GBPCHF;0.057;-0.383
31/01/2014;GBPJPY;0.037;-0.314
31/01/2014;GBPNZD;-1.213;0.493
31/01/2014;GBPSEK;-1.918;-0.738
31/01/2014;GBPUSD;-0.036;-0.279
31/01/2014;GOLD;-5.9;-1.9
31/01/2014;NZDCAD;0.119;-0.473
31/01/2014;NZDCHF;0.272;-0.517
31/01/2014;NZDJPY;0.317;-0.641
31/01/2014;NZDSGD;0.407;-0.811
31/01/2014;NZDUSD;0.296;-0.567
31/01/2014;SILVER;-1.3;-0.4
31/01/2014;USDCAD;-0.385;0.012
31/01/2014;USDCHF;-0.045;-0.131
31/01/2014;USDCZK;-2.228;-0.254
31/01/2014;USDDKK;-0.276;-0.95
31/01/2014;USDHUF;-1.902;1.39
31/01/2014;USDJPY;-0.068;-0.159
31/01/2014;USDNOK;-2.912;1.168
31/01/2014;USDRUB;-81.9;44.1
31/01/2014;USDSEK;-1.582;0.491
31/01/2014;USDSGD;-0.071;-0.213
28/02/2014;AUDCAD;0.116;-0.476
28/02/2014;AUDCHF;0.342;-0.627
28/02/2014;AUDJPY;0.372;-0.702
28/02/2014;AUDNZD;-0.192;0.044
28/02/2014;AUDUSD;0.53;-0.679
28/02/2014;CADJPY;0.14;-0.394
28/02/2014;CHFJPY;-0.189;-0.132
28/02/2014;EURAUD;-1.121;0.565
28/02/2014;EURCAD;-0.512;0.213
28/02/2014;EURCHF;-0.054;-0.182
28/02/2014;EURCZK;-0.099;-0.357
28/02/2014;EURDKK;-0.56;-1.513
28/02/2014;EURGBP;-0.115;-0.023
28/02/2014;EURJPY;-0.059;-0.176
28/02/2014;EURNOK;-3.448;0.46
28/02/2014;EURNZD;-1.262;0.898
28/02/2014;EURRUB;-114.4;61.6
28/02/2014;EURSEK;-2.633;0.172
28/02/2014;EURSGD;-0.374;-0.16
28/02/2014;EURUSD;-0.073;-0.157
28/02/2014;EURZAR;-25.676;20.335
28/02/2014;GBPAUD;-1.237;0.572
28/02/2014;GBPCAD;-0.611;0.204
28/02/2014;GBPCHF;0.056;-0.379
28/02/2014;GBPJPY;0.023;-0.303
28/02/2014;GBPNZD;-1.398;0.691
28/02/2014;GBPSEK;-1.969;-0.676
28/02/2014;GBPUSD;-0.041;-0.279
28/02/2014;GOLD;-5.9;-1.9
28/02/2014;NZDCAD;0.174;-0.538
28/02/2014;NZDCHF;0.352;-0.599
28/02/2014;NZDJPY;0.409;-0.743
28/02/2014;NZDSGD;0.532;-0.946
28/02/2014;NZDUSD;0.392;-0.673
28/02/2014;SILVER;-1.3;-0.4
28/02/2014;USDCAD;-0.436;0.065
28/02/2014;USDCHF;-0.042;-0.13
28/02/2014;USDCZK;-2.167;-0.253
28/02/2014;USDDKK;-0.27;-0.931
28/02/2014;USDHUF;-1.288;0.788
28/02/2014;USDJPY;-0.074;-0.153
28/02/2014;USDNOK;-2.682;1.016
28/02/2014;USDRUB;-81.9;44.1
28/02/2014;USDSEK;-1.569;0.499
28/02/2014;USDSGD;-0.063;-0.218
28/03/2014;AUDCAD;0.17;-0.538
28/03/2014;AUDCHF;0.356;-0.652
28/03/2014;AUDJPY;0.403;-0.745
28/03/2014;AUDNZD;-0.237;0.089
28/03/2014;AUDUSD;0.558;-0.712
28/03/2014;CADJPY;0.111;-0.369
28/03/2014;CHFJPY;-0.17;-0.151
28/03/2014;EURAUD;-1.121;0.585
28/03/2014;EURCAD;-0.471;0.177
28/03/2014;EURCHF;-0.088;-0.149
28/03/2014;EURCZK;-0.16;-0.297
28/03/2014;EURDKK;-0.684;-1.389
28/03/2014;EURGBP;-0.124;-0.014
28/03/2014;EURJPY;-0.074;-0.16
28/03/2014;EURNOK;-3.709;0.733
28/03/2014;EURNZD;-1.327;0.975
28/03/2014;EURRUB;-139.1;74.9
28/03/2014;EURSEK;-2.646;0.173
28/03/2014;EURSGD;-0.404;-0.125
28/03/2014;EURUSD;-0.095;-0.134
28/03/2014;EURZAR;-26.556;21.301
28/03/2014;GBPAUD;-1.22;0.58
28/03/2014;GBPCAD;-0.542;0.14
28/03/2014;GBPCHF;0.032;-0.356
28/03/2014;GBPJPY;0.023;-0.303
28/03/2014;GBPNZD;-1.457;0.775
28/03/2014;GBPSEK;-1.859;-0.797
28/03/2014;GBPUSD;-0.05;-0.269
28/03/2014;GOLD;-5.9;-1.9
28/03/2014;NZDCAD;0.266;-0.638
28/03/2014;NZDCHF;0.398;-0.655
28/03/2014;NZDJPY;0.476;-0.822
28/03/2014;NZDSGD;0.602;-1.028
28/03/2014;NZDUSD;0.451;-0.74
28/03/2014;SILVER;-1.3;-0.4
28/03/2014;USDCAD;-0.389;0.021
28/03/2014;USDCHF;-0.052;-0.121
28/03/2014;USDCZK;-2.194;-0.244
28/03/2014;USDDKK;-0.272;-0.936
28/03/2014;USDHUF;-0.856;0.356
28/03/2014;USDJPY;-0.068;-0.159
28/03/2014;USDNOK;-2.784;1.117
28/03/2014;USDRUB;-101.4;54.6
28/03/2014;USDSEK;-1.477;0.396
28/03/2014;USDSGD;-0.067;-0.214
25/04/2014;AUDCAD;0.165;-0.535
25/04/2014;AUDCHF;0.348;-0.644
25/04/2014;AUDJPY;0.387;-0.729
25/04/2014;AUDNZD;-0.24;0.09
25/04/2014;AUDUSD;0.547;-0.702
25/04/2014;CADJPY;0.1;-0.357
25/04/2014;CHFJPY;-0.18;-0.141
25/04/2014;EURAUD;-1.041;0.504
25/04/2014;EURCAD;-0.398;0.102
25/04/2014;EURCHF;-0.03;-0.207
25/04/2014;EURCZK;-0.03;-0.427
25/04/2014;EURDKK;-0.498;-1.576
25/04/2014;EURGBP;-0.094;-0.043
25/04/2014;EURJPY;-0.02;-0.215
25/04/2014;EURNOK;-3.383;0.391
25/04/2014;EURNZD;-1.261;0.903
25/04/2014;EURRUB;-140.4;75.6
25/04/2014;EURSEK;-2.627;0.101
25/04/2014;EURSGD;-0.333;-0.198
25/04/2014;EURUSD;-0.038;-0.192
25/04/2014;EURZAR;-26.263;20.945
25/04/2014;GBPAUD;-1.194;0.55
25/04/2014;GBPCAD;-0.522;0.117
25/04/2014;GBPCHF;0.049;-0.373
25/04/2014;GBPJPY;0.028;-0.31
25/04/2014;GBPNZD;-1.452;0.755
25/04/2014;GBPSEK;-2.21;-0.515
25/04/2014;GBPUSD;-0.041;-0.281
25/04/2014;GOLD;-5.9;-1.9
25/04/2014;NZDCAD;0.257;-0.625
25/04/2014;NZDCHF;0.385;-0.637
25/04/2014;NZDJPY;0.455;-0.795
25/04/2014;NZDSGD;0.579;-0.998
25/04/2014;NZDUSD;0.434;-0.72
25/04/2014;SILVER;-1.3;-0.4
25/04/2014;USDCAD;-0.379;0.012
25/04/2014;USDCHF;-0.047;-0.125
25/04/2014;USDCZK;-2.171;-0.253
25/04/2014;USDDKK;-0.36;-0.839
25/04/2014;USDHUF;-1.429;0.932
25/04/2014;USDJPY;-0.071;-0.156
25/04/2014;USDNOK;-2.778;1.115
25/04/2014;USDRUB;-101.4;54.6
25/04/2014;USDSEK;-1.716;0.621
25/04/2014;USDSGD;-0.066;-0.213
30/05/2014;AUDCAD;0.168;-0.532
30/05/2014;AUDCHF;0.392;-0.693
30/05/2014;AUDJPY;0.431;-0.773
30/05/2014;AUDNZD;-0.274;0.122
30/05/2014;AUDUSD;0.59;-0.745
30/05/2014;CADJPY;0.141;-0.402
30/05/2014;CHFJPY;-0.173;-0.142
30/05/2014;EURAUD;-1.055;0.528
30/05/2014;EURCAD;-0.409;0.123
30/05/2014;EURCHF;-0.003;-0.234
30/05/2014;EURCZK;0.015;-0.473
30/05/2014;EURDKK;-0.228;-1.845
30/05/2014;EURGBP;-0.072;-0.063
30/05/2014;EURJPY;0.015;-0.246
30/05/2014;EURNOK;-3.167;0.226
30/05/2014;EURNZD;-1.336;0.979
30/05/2014;EURRUB;-141.7;76.3
30/05/2014;EURSEK;-2.398;-0.126
30/05/2014;EURSGD;-0.322;-0.199
30/05/2014;EURUSD;-0.008;-0.219
30/05/2014;EURZAR;-25.066;19.934
30/05/2014;GBPAUD;-1.271;0.63
30/05/2014;GBPCAD;-0.586;0.189
30/05/2014;GBPCHF;0.045;-0.374
30/05/2014;GBPJPY;0.028;-0.308
30/05/2014;GBPNZD;-1.609;0.907
30/05/2014;GBPSEK;-2.235;-0.521
30/05/2014;GBPUSD;-0.046;-0.275
30/05/2014;GOLD;-5.9;-1.9
30/05/2014;NZDCAD;0.281;-0.638
30/05/2014;NZDCHF;0.442;-0.696
30/05/2014;NZDJPY;0.513;-0.848
30/05/2014;NZDSGD;0.626;-1.04
30/05/2014;NZDUSD;0.49;-0.773
30/05/2014;SILVER;-1.3;-0.4
30/05/2014;USDCAD;-0.415;0.054
30/05/2014;USDCHF;-0.047;-0.127
30/05/2014;USDCZK;-2.219;-0.247
30/05/2014;USDDKK;-0.289;-0.929
30/05/2014;USDHUF;-1.16;0.667
30/05/2014;USDJPY;-0.068;-0.158
30/05/2014;USDNOK;-2.792;1.13
30/05/2014;USDRUB;-104;56
30/05/2014;USDSEK;-1.725;0.612
30/05/2014;USDSGD;-0.091;-0.188
27/06/2014;AUDCAD;0.100857143;-0.536
27/06/2014;AUDCHF;0.307428571;-0.716
27/06/2014;AUDJPY;0.318;-0.784
27/06/2014;AUDNZD;-0.476;0.191285714
27/06/2014;AUDUSD;0.490428571;-0.765142857
27/06/2014;CADJPY;0.066428571;-0.454
27/06/2014;CHFJPY;-0.269285714;-0.192142857
27/06/2014;EURAUD;-1.241285714;0.532857143
27/06/2014;EURCAD;-0.654857143;0.189857143
27/06/2014;EURCHF;-0.212142857;-0.178714286
27/06/2014;EURCZK;-0.462857143;-0.343
27/06/2014;EURDKK;-1.701142857;-1.316571429
27/06/2014;EURGBP;-0.198285714;-0.009285714
27/06/2014;EURJPY;-0.228428571;-0.134714286
27/06/2014;EURNOK;-4.649;0.802142857
27/06/2014;EURNZD;-1.681428571;1.187571429
27/06/2014;EURRUB;-136.5;73.5
27/06/2014;EURSEK;-3.822142857;0.349714286
27/06/2014;EURSGD;-0.598285714;-0.080571429
27/06/2014;EURUSD;-0.229142857;-0.127
27/06/2014;EURZAR;-27.93771429;21.28342857
27/06/2014;GBPAUD;-1.299142857;0.475714286
27/06/2014;GBPCAD;-0.671;0.1
27/06/2014;GBPCHF;-0.018;-0.461714286
27/06/2014;GBPJPY;-0.078714286;-0.372285714
27/06/2014;GBPNZD;-1.858857143;0.977142857
27/06/2014;GBPSEK;-2.732285714;-1.263857143
27/06/2014;GBPUSD;-0.131;-0.358714286
27/06/2014;GOLD;-6.614285714;-2.614285714
27/06/2014;NZDCAD;0.323142857;-0.773428571
27/06/2014;NZDCHF;0.488714286;-0.823285714
27/06/2014;NZDJPY;0.593714286;-0.940428571
27/06/2014;NZDSGD;0.680857143;-1.208
27/06/2014;NZDUSD;0.537571429;-0.912142857
27/06/2014;SILVER;-1.657142857;-0.757142857
27/06/2014;USDCAD;-0.454142857;-0.001857143
27/06/2014;USDCHF;-0.083285714;-0.175714286
27/06/2014;USDCZK;-2.306571429;-0.352142857
27/06/2014;USDDKK;-0.653;-1.088
27/06/2014;USDHUF;-1.276285714;0.551714286
27/06/2014;USDJPY;-0.129285714;-0.194
27/06/2014;USDNOK;-3.186;0.872857143
27/06/2014;USDRUB;-104;56
27/06/2014;USDSEK;-1.983285714;0.189428571
27/06/2014;USDSGD;-0.151;-0.244714286
11/07/2014;AUDCAD;-0.046666667;-0.54
11/07/2014;AUDCHF;0.241333333;-0.716666667
11/07/2014;AUDJPY;0.273;-0.81
11/07/2014;AUDNZD;-0.558333333;0.189
11/07/2014;AUDUSD;0.426;-0.773666667
11/07/2014;CADJPY;0.087666667;-0.543
11/07/2014;CHFJPY;-0.272333333;-0.272333333
11/07/2014;EURAUD;-1.249333333;0.434
11/07/2014;EURCAD;-0.772333333;0.194666667
11/07/2014;EURCHF;-0.264333333;-0.208333333
11/07/2014;EURCZK;-0.495;-0.419
11/07/2014;EURDKK;-1.760666667;-1.553
11/07/2014;EURGBP;-0.235;-0.058666667
11/07/2014;EURJPY;-0.273666667;-0.235333333
11/07/2014;EURNOK;-5.223333333;0.812333333
11/07/2014;EURNZD;-1.776;1.114333333
11/07/2014;EURRUB;-140.4;75.6
11/07/2014;EURSEK;-3.713;-0.384
11/07/2014;EURSGD;-0.631;-0.163333333
11/07/2014;EURUSD;-0.307333333;-0.194333333
11/07/2014;EURZAR;-30.01366667;22.09166667
11/07/2014;GBPAUD;-1.356333333;0.374
11/07/2014;GBPCAD;-0.828666667;0.125666667
11/07/2014;GBPCHF;-0.133;-0.511333333
11/07/2014;GBPJPY;-0.150666667;-0.483
11/07/2014;GBPNZD;-1.996333333;0.903666667
11/07/2014;GBPSEK;-2.710333333;-2.073
11/07/2014;GBPUSD;-0.226666667;-0.429666667
11/07/2014;GOLD;-6.9;-2.9
11/07/2014;NZDCAD;0.242333333;-0.795666667
11/07/2014;NZDCHF;0.441333333;-0.861
11/07/2014;NZDJPY;0.605333333;-0.982
11/07/2014;NZDSGD;0.631666667;-1.282666667
11/07/2014;NZDUSD;0.485;-0.969333333
11/07/2014;SILVER;-1.8;-0.9
11/07/2014;USDCAD;-0.545333333;-0.02
11/07/2014;USDCHF;-0.141333333;-0.215333333
11/07/2014;USDCZK;-2.361333333;-0.45
11/07/2014;USDDKK;-0.764333333;-1.375333333
11/07/2014;USDHUF;-1.78;0.89
11/07/2014;USDJPY;-0.159666667;-0.272
11/07/2014;USDNOK;-3.597333333;0.856333333
11/07/2014;USDRUB;-101.4;54.6
11/07/2014;USDSEK;-1.889333333;-0.378
11/07/2014;USDSGD;-0.172;-0.31
26/09/2014;AUDCAD;0.658;-1.011
26/09/2014;AUDCHF;0.814;-1.117
26/09/2014;AUDJPY;0.908;-1.253
26/09/2014;AUDNZD;0.403;-0.558
26/09/2014;AUDUSD;0.959;-1.105
26/09/2014;CADJPY;0.133;-0.405
26/09/2014;CHFJPY;-0.18;-0.136
26/09/2014;EURAUD;-1.609;1.09
26/09/2014;EURCAD;-0.234;-0.039
26/09/2014;EURCHF;0.121;-0.355
26/09/2014;EURCZK;-0.061;-0.397
26/09/2014;EURDKK;-1.509;-0.558
26/09/2014;EURGBP;-0.022;-0.108
26/09/2014;EURJPY;0.149;-0.378
26/09/2014;EURNOK;-3.796;0.859
26/09/2014;EURNZD;-0.993;0.637
26/09/2014;EURRUB;-58.5;31.5
26/09/2014;EURSEK;-4.797;2.272
26/09/2014;EURSGD;-0.134;-0.357
26/09/2014;EURUSD;0.07;-0.281
26/09/2014;EURZAR;-23.633;18.538
26/09/2014;GBPAUD;-2.137;1.48
26/09/2014;GBPCAD;-0.493;0.099
26/09/2014;GBPCHF;0.11;-0.45
26/09/2014;GBPJPY;0.092;-0.382
26/09/2014;GBPNZD;-1.369;0.637
26/09/2014;GBPSEK;-6.071;3.195
26/09/2014;GBPUSD;-0.044;-0.266
26/09/2014;GOLD;-5.9;-1.9
26/09/2014;NOKSEK;-0.068;-0.335
26/09/2014;NZDCAD;0.177;-0.517
26/09/2014;NZDCHF;0.353;-0.604
26/09/2014;NZDJPY;0.409;-0.742
26/09/2014;NZDSGD;0.481;-0.87
26/09/2014;NZDUSD;0.335;-0.597
26/09/2014;SILVER;-1.3;-0.4
26/09/2014;USDCAD;-0.37;0
26/09/2014;USDCHF;-0.011;-0.175
26/09/2014;USDCZK;-2.585;-0.072
26/09/2014;USDDKK;-1.687;0.377
26/09/2014;USDHUF;-3.63;3.086
26/09/2014;USDJPY;-0.033;-0.209
26/09/2014;USDNOK;-3.901;2.112
26/09/2014;USDRUB;-44.2;23.8
26/09/2014;USDSEK;-4.2;3
26/09/2014;USDSGD;-0.035;-0.247
17/10/2014;AUDCAD;0.666;-1.022
17/10/2014;AUDCHF;0.811;-1.112
17/10/2014;AUDJPY;0.9;-1.242
17/10/2014;AUDNZD;0.404;-0.559
17/10/2014;AUDUSD;0.958;-1.104
17/10/2014;CADJPY;0.131;-0.397
17/10/2014;CHFJPY;-0.179;-0.135
17/10/2014;EURAUD;-1.614;1.093
17/10/2014;EURCAD;-0.237;-0.04
17/10/2014;EURCHF;0.121;-0.355
17/10/2014;EURCZK;-0.062;-0.4
17/10/2014;EURDKK;-1.51;-0.558
17/10/2014;EURGBP;-0.022;-0.11
17/10/2014;EURJPY;0.148;-0.376
17/10/2014;EURNOK;-3.876;0.877
17/10/2014;EURNZD;-0.999;0.641
17/10/2014;EURRUB;-58.5;31.5
17/10/2014;EURSEK;-4.848;2.296
17/10/2014;EURSGD;-0.134;-0.358
17/10/2014;EURUSD;0.07;-0.281
17/10/2014;EURZAR;-23.209;18.205
17/10/2014;GBPAUD;-2.116;1.466
17/10/2014;GBPCAD;-0.494;0.099
17/10/2014;GBPCHF;0.109;-0.444
17/10/2014;GBPJPY;0.09;-0.374
17/10/2014;GBPNZD;-1.359;0.632
17/10/2014;GBPSEK;-6.054;3.186
17/10/2014;GBPUSD;-0.044;-0.263
17/10/2014;GOLD;-5.9;-1.9
17/10/2014;NOKSEK;-0.068;-0.332
17/10/2014;NZDCAD;0.179;-0.522
17/10/2014;NZDCHF;0.351;-0.6
17/10/2014;NZDJPY;0.404;-0.734
17/10/2014;NZDSGD;0.48;-0.869
17/10/2014;NZDUSD;0.333;-0.595
17/10/2014;SILVER;-1.3;-0.4
17/10/2014;USDCAD;-0.375;0
17/10/2014;USDCHF;-0.011;-0.175
17/10/2014;USDCZK;-2.601;-0.073
17/10/2014;USDDKK;-1.683;0.376
17/10/2014;USDHUF;-3.596;3.056
17/10/2014;USDJPY;-0.033;-0.207
17/10/2014;USDNOK;-3.974;2.151
17/10/2014;USDRUB;-44.2;23.8
17/10/2014;USDSEK;-4.233;3.024
17/10/2014;USDSGD;-0.035;-0.248
31/07/2015;AUDCAD;0.548;-1.141
31/07/2015;AUDCHF;0.6;-1.061
31/07/2015;AUDJPY;0.743;-1.329
31/07/2015;AUDNZD;0.25;-0.72
31/07/2015;AUDUSD;0.702;-1.03
31/07/2015;CADJPY;-0.003;-0.521
31/07/2015;CHFJPY;-0.377;-0.328
31/07/2015;EURAUD;-1.854;0.913
31/07/2015;EURCAD;-0.437;-0.239
31/07/2015;EURCHF;-0.012;-0.461
31/07/2015;EURCZK;-0.285;-0.616
31/07/2015;EURDKK;-2.135;-1.181
31/07/2015;EURGBP;-0.116;-0.194
31/07/2015;EURJPY;-0.041;-0.559
31/07/2015;EURNOK;-4.935;0.199
31/07/2015;EURNZD;-1.26;0.429
31/07/2015;EURRUB;-58.5;31.5
31/07/2015;EURSEK;-5.786;1.578
31/07/2015;EURSGD;-0.251;-0.459
31/07/2015;EURUSD;-0.091;-0.392
31/07/2015;EURZAR;-24.383;16.294
31/07/2015;GBPAUD;-2.737;1.522
31/07/2015;GBPCAD;-0.731;-0.056
31/07/2015;GBPCHF;-0.1;-0.652
31/07/2015;GBPJPY;-0.164;-0.684
31/07/2015;GBPNZD;-1.911;0.411
31/07/2015;GBPSEK;-8.18;2.603
31/07/2015;GBPUSD;-0.213;-0.469
31/07/2015;GOLD;-0.69;-0.29
31/07/2015;NZDCAD;0.055;-0.629
31/07/2015;NZDCHF;0.212;-0.603
31/07/2015;NZDJPY;0.366;-0.772
31/07/2015;NZDSGD;0.284;-0.912
31/07/2015;NZDUSD;0.169;-0.605
31/07/2015;SILVER;-0.036;-0.018
31/07/2015;USDCAD;-0.586;-0.183
31/07/2015;USDCHF;-0.147;-0.316
31/07/2015;USDCZK;-3.166;-0.29
31/07/2015;USDDKK;-2.538;-0.134
31/07/2015;USDHUF;-4.454;3.346
